358189.212726147,556063.619781659,2016-04-01
358244.332950909,557521.117248347,2016-04-02
352174.233105575,564421.81498572,2016-04-03
358245.23349535,571809.348779107,2016-04-04
347841.217994763,582616.592788297,2016-04-04
353761.939825969,582912.895078053,2016-04-05
347754.338822613,584138.730489782,2016-04-05
357248.527706691,576725.371157888,2016-04-07
347035.27069243,582557.126462977,2016-04-08
357288.773369465,570499.59075748,2016-04-08
356291.524772371,578754.7682932,2016-04-08
347580.277983362,584739.255630597,2016-04-10
360616.652419413,562660.724712799,2016-04-10
356978.846526965,562757.032766773,2016-04-11
351193.697293087,580967.909169667,2016-04-12
347106.904530546,582263.697865248,2016-04-12
358663.457122656,580760.401919669,2016-04-12
348566.284807112,578779.778218989,2016-04-13
352142.567325471,567635.358312418,2016-04-13
351091.866996692,563321.835542626,2016-04-14
360027.730845469,565678.542516102,2016-04-15
356408.501904164,576476.974278306,2016-04-16
359243.218751335,558356.348809891,2016-04-16
357547.846186651,569496.113793864,2016-04-17
345531.076614292,584284.763140108,2016-04-18
357987.408859008,556097.418191797,2016-04-18
355663.30426999,581226.382148956,2016-04-18
356223.251069122,582416.968057042,2016-04-18
352654.93828267,580706.099013333,2016-04-19
354682.742944412,569151.387054582,2016-04-19
355120.730584132,567910.94765942,2016-04-19
359416.265781684,558551.048074927,2016-04-20
351438.779527676,584797.111213723,2016-04-21
351214.091232256,587858.297102046,2016-04-21
360681.813972108,564062.480947473,2016-04-22
356369.786349851,566521.600813927,2016-04-22
359782.956806227,559960.730634861,2016-04-24
357016.944884392,585872.782211566,2016-04-24
350568.291364332,579160.142220337,2016-04-24
364569.566457866,561185.430918334,2016-04-25
348855.301167197,584972.38431906,2016-04-25
350053.444232786,564195.409252317,2016-04-26
353507.098635807,567699.644385953,2016-04-28
355141.165068203,567104.710703995,2016-04-28
357931.28723578,557900.89398773,2016-04-29
352024.594561322,570831.516433245,2016-04-30
359019.793141928,559820.006329166,2016-05-01
351230.601805957,579702.365330743,2016-05-02
358775.299850069,559712.699644417,2016-05-04
350474.03576538,581320.653632801,2016-05-06
356506.984859238,585656.663561265,2016-05-07
352147.423458382,579566.510039265,2016-05-07
352098.319289547,577825.164142233,2016-05-09
365847.002263821,559391.081866041,2016-05-09
353843.662977899,571128.681438375,2016-05-10
358615.587532005,567016.275181171,2016-05-11
360762.281408165,562049.60634541,2016-05-12
355450.504565982,561346.405926507,2016-05-14
353608.343378775,582212.180211964,2016-05-14
356457.572880828,566988.248097988,2016-05-14
352254.098052066,575929.596077253,2016-05-14
347747.31175157,584641.740846971,2016-05-14
356221.092932987,557322.147411854,2016-05-14
354807.997983218,570843.114771996,2016-05-15
351738.067664727,579165.099219456,2016-05-15
364818.299926954,563117.28089832,2016-05-16
347314.788887428,579247.307307567,2016-05-16
359444.970930049,556694.588362448,2016-05-16
352329.100733213,569899.391621532,2016-05-16
351832.548057211,576548.646530828,2016-05-17
356493.545165769,569380.069020032,2016-05-17
350174.451914792,570430.412568949,2016-05-17
350220.19239346,568829.620490812,2016-05-18
354829.022404798,567517.392124392,2016-05-18
359446.164934773,559021.358069169,2016-05-19
355474.28409108,569736.072858601,2016-05-20
355434.049604943,567357.335322923,2016-05-20
349793.463252253,577919.649757525,2016-05-20
356279.321342091,583226.826818262,2016-05-21
364507.696988104,564754.064469603,2016-05-21
343725.43688386,585553.337233859,2016-05-21
351996.861806019,571079.34141119,2016-05-22
359330.638379986,565397.151389113,2016-05-22
353679.045528844,571426.45313171,2016-05-23
356463.123436787,585655.426426392,2016-05-24
359698.867465738,556093.459540178,2016-05-24
360415.411138594,567563.415909304,2016-05-25
352496.391872674,571123.204573874,2016-05-25
355321.334673676,589474.947819912,2016-05-26
356302.754960659,561679.607937515,2016-05-27
351243.045922233,575904.597796438,2016-05-28
361884.595471563,564081.110081271,2016-05-28
353917.132028043,571171.6659963,2016-05-28
358650.982751965,564392.324361892,2016-05-29
345955.42708176,583629.821894971,2016-05-29
355520.918554219,576527.321708079,2016-05-29
358254.731410045,565380.756825697,2016-05-30
356036.096600489,565915.071086842,2016-05-30
357427.769707964,557868.076355077,2016-05-31
350674.019372255,588257.297043212,2016-05-31
354214.311727497,568091.952360991,2016-05-31
343821.17260777,586879.263953092,2016-05-31
364570.148484201,565318.004916099,2016-06-01
358322.986916642,561575.258193014,2016-06-02
358951.512304255,569435.802590074,2016-06-04
366832.721513271,558688.210094856,2016-06-05
355636.820796408,566611.828798032,2016-06-06
355109.456322683,582889.104469072,2016-06-07
358242.519434006,564571.816245854,2016-06-08
352272.108731233,575364.470900739,2016-06-10
351020.307200019,582488.948301379,2016-06-12
349586.216671698,579307.07603298,2016-06-12
354247.155354705,566918.822239248,2016-06-14
364278.829388912,561487.828847252,2016-06-14
358087.99284451,556088.901675498,2016-06-16
357938.048084144,557682.357568378,2016-06-16
357636.602198583,564556.91385862,2016-06-16
349949.486168892,578815.777690627,2016-06-16
357987.408859008,556097.418191797,2016-06-17
355064.687191068,573657.272068833,2016-06-19
349886.096824321,576296.840406795,2016-06-19
350107.415310003,581663.839371632,2016-06-19
352567.727126352,567344.572802205,2016-06-19
357956.581206131,562441.211656348,2016-06-19
354191.106469325,594364.202287741,2016-06-21
357553.371171701,575746.137501655,2016-06-21
350631.316314975,585116.32285806,2016-06-21
350605.4089561,576948.805036042,2016-06-22
350324.706578105,576262.37982742,2016-06-22
350549.020300516,571451.815509185,2016-06-23
359048.111329541,566011.943346113,2016-06-23
363279.008055388,565353.898143624,2016-06-24
352141.645059579,576339.859118965,2016-06-24
347191.063228169,578778.5331607,2016-06-25
350526.173739663,580662.238765897,2016-06-25
360441.345596096,565261.607183928,2016-06-25
356439.617340092,557073.062665797,2016-06-26
347751.579668492,569789.023123806,2016-06-26
353351.116649923,584072.657069638,2016-06-26
359035.873939317,558301.767866674,2016-06-27
350453.071078821,567787.400827718,2016-06-28
355491.357907536,592535.137249642,2016-06-29
349833.368521208,575167.629448322,2016-06-29
345464.025928636,568337.6117616,2016-06-30
356425.869026031,565230.811420831,2016-07-01
347412.37213134,580274.167511653,2016-07-02
360503.224839556,570801.674330705,2016-07-02
350604.216923222,580342.231291852,2016-07-03
354306.620975089,575582.384429619,2016-07-03
354091.480445578,575818.005104585,2016-07-03
347465.113828589,583912.979002789,2016-07-04
357518.90126859,564236.518805318,2016-07-04
349815.40470371,575991.448580721,2016-07-04
362202.189870594,564445.634668927,2016-07-05
357816.074429808,555233.337278753,2016-07-05
353870.193471967,567785.342946138,2016-07-05
353533.381264693,588638.272450326,2016-07-06
356577.120960777,570015.520529691,2016-07-07
362320.743241441,566934.976405774,2016-07-08
350952.624289428,582173.454180497,2016-07-09
349624.304437876,583165.518916443,2016-07-09
350659.961043942,583901.028005806,2016-07-09
351582.306657097,580683.251993824,2016-07-09
343815.3788132,583607.543076873,2016-07-09
360961.045418541,564846.153481094,2016-07-10
358463.169735039,558794.015952745,2016-07-10
348393.538150215,582528.469084299,2016-07-11
346852.464103513,580255.022212808,2016-07-11
345553.085886361,584383.871227938,2016-07-11
359917.40105829,563598.525797062,2016-07-12
358889.605784896,556100.434122141,2016-07-12
351015.674136605,577226.860347175,2016-07-13
359002.071644254,557796.107355108,2016-07-16
347499.848894026,587577.239602196,2016-07-16
354145.69639217,566920.941188455,2016-07-18
349819.927301043,583342.606856755,2016-07-18
355229.589548113,567508.812518686,2016-07-18
349323.768062861,582994.261868235,2016-07-18
351154.375236739,587965.277516827,2016-07-19
360731.547840388,562808.538575853,2016-07-19
358002.013012888,555650.581049189,2016-07-19
352161.478424757,568655.479269143,2016-07-21
348391.938198038,579357.73144244,2016-07-22
348692.164486368,582839.40495559,2016-07-22
355411.214406842,576058.508150323,2016-07-23
358852.702789063,557198.085380625,2016-07-24
352195.295547488,574511.969440291,2016-07-25
359080.121049442,559680.662029399,2016-07-25
349695.605560058,584133.591674865,2016-07-26
356598.155440601,565562.060987754,2016-07-26
356692.005323577,558714.48085795,2016-07-26
350944.339870599,577902.237353971,2016-07-26
352889.296531277,568057.14549079,2016-07-29
356614.857940314,576351.095188256,2016-07-31
350532.274367837,575974.055976387,2016-08-01
351378.370229741,574699.418711573,2016-08-01
356020.483645333,567027.018523814,2016-08-02
348020.725041741,578338.782453366,2016-08-05
361383.79538937,561716.129334428,2016-08-06
354787.326781144,566491.753513552,2016-08-06
353906.119573586,571573.670679568,2016-08-07
357079.743056191,566389.055844026,2016-08-07
347822.01053606,585386.333409594,2016-08-08
353661.086047335,563629.30993944,2016-08-08
353222.185369295,592959.392835314,2016-08-09
359868.941349337,553883.973677706,2016-08-10
351779.522347521,565196.009889378,2016-08-10
350649.364196549,568033.481660335,2016-08-11
359817.151792384,566056.765001386,2016-08-12
360176.189825009,560391.766708071,2016-08-14
350048.258054639,582536.138617684,2016-08-14
360652.298736789,572144.291170612,2016-08-14
345650.602884338,583677.064931686,2016-08-14
360748.935445568,565249.106084502,2016-08-14
362144.286200325,566543.565749514,2016-08-15
346548.508115527,577719.99716702,2016-08-15
351795.984508922,574288.243932178,2016-08-15
346614.033737831,577805.618700656,2016-08-17
357885.584618178,566413.748703631,2016-08-17
341904.90316976,586420.521618514,2016-08-17
353873.184659605,567785.587633315,2016-08-19
348769.920771982,585582.26718032,2016-08-19
349995.535426831,577730.350324505,2016-08-19
359431.204907478,559420.098471552,2016-08-20
354829.351033645,567507.06480482,2016-08-21
346780.195642915,577319.42886293,2016-08-22
358980.127860609,567186.439993152,2016-08-22
364011.502368897,564348.9586465,2016-08-22
356654.188893665,567191.846700509,2016-08-24
350662.135923972,567568.622578294,2016-08-24
354677.909962933,569326.735619879,2016-08-24
353159.079375086,571206.74696011,2016-08-24
351690.180243185,585435.065636402,2016-08-25
355781.581747985,569574.853233199,2016-08-26
348468.814613011,578952.945139512,2016-08-27
350622.512990443,568807.911936469,2016-08-28
355222.866443536,567744.125697803,2016-08-30
362577.357454841,566297.533002067,2016-08-31
360716.294161684,559316.12958102,2016-09-01
360570.313060994,571328.297922138,2016-09-01
349309.145557589,588186.265839755,2016-09-03
354044.480874659,573120.202882929,2016-09-03
347721.686386806,581264.571128619,2016-09-04
347221.833922114,580885.363179809,2016-09-04
360221.276180823,567355.289521118,2016-09-09
349901.031412978,567072.441462669,2016-09-10
353041.687955622,568370.501401776,2016-09-10
350956.28263106,575290.080894796,2016-09-10
348483.406354012,583037.580538688,2016-09-10
357169.328280145,574247.08332072,2016-09-10
353521.47117017,584164.130809283,2016-09-10
355916.257920768,583050.906589122,2016-09-11
359747.034659334,553247.290636532,2016-09-13
358668.61431785,560126.90634886,2016-09-13
357314.115387089,565190.887521252,2016-09-13
348372.504215969,579921.522429656,2016-09-13
347300.489843077,580075.489749066,2016-09-14
357405.526925425,579067.784424987,2016-09-15
351375.34095262,569740.299148172,2016-09-15
354286.241805558,576088.397461121,2016-09-16
355000.660443134,576067.325566805,2016-09-16
354946.385663807,576105.783397181,2016-09-16
355139.008832772,576110.602641052,2016-09-16
355107.662023289,575750.365870483,2016-09-16
363333.336900288,567155.028265767,2016-09-16
351199.826368318,566463.393876629,2016-09-16
352049.297930585,575020.954993209,2016-09-18
355144.810956193,569638.553953938,2016-09-18
354938.795328448,569633.967852641,2016-09-18
354946.442639494,569633.915585873,2016-09-18
349593.189742305,584153.758912411,2016-09-19
352292.470204284,571133.593322735,2016-09-20
360687.667482201,558243.248915452,2016-09-21
347299.568816565,580101.697068587,2016-09-21
358971.619114875,558299.906250458,2016-09-22
354366.694311521,564099.362698882,2016-09-22
357372.025306154,576144.770986081,2016-09-23
348613.874338051,582981.156281723,2016-09-24
350586.499222658,578127.168330514,2016-09-24
352129.446744172,567941.046297212,2016-09-24
350501.828957928,584360.421931989,2016-09-24
347286.445893638,580465.599143799,2016-09-25
350919.699954002,557179.14593781,2016-09-26
351220.179144276,576717.829615709,2016-09-27
363263.787792199,561870.997973004,2016-09-30
359040.446935272,557999.131432234,2016-10-01
357800.887882642,557242.291962859,2016-10-02
348965.326289051,578391.751343276,2016-10-04
351908.139851001,584831.623327713,2016-10-04
346920.369360724,580831.720613296,2016-10-05
358080.708905647,557369.064742372,2016-10-05
352488.178716703,574950.862168614,2016-10-06
351922.507936606,576932.063596492,2016-10-06
345054.124752687,568453.41827809,2016-10-06
348910.477751587,583196.008430978,2016-10-07
364419.56768543,564158.237522457,2016-10-08
349671.503928827,584080.884756357,2016-10-09
355972.934218426,582933.277837667,2016-10-09
358718.294102097,578346.378516432,2016-10-10
354839.762885126,570754.055006218,2016-10-13
351980.051618417,574926.814529033,2016-10-13
355972.934218426,582933.277837667,2016-10-14
354444.128206222,573996.508236787,2016-10-14
354633.037394272,563533.697513626,2016-10-14
358387.922265596,556113.550502339,2016-10-15
358789.650382563,565586.176870857,2016-10-16
360765.343578873,564639.111732659,2016-10-17
350686.815946163,566620.350235265,2016-10-17
356369.226698408,562907.598928129,2016-10-17
351664.282697517,575911.302842931,2016-10-18
356682.895615467,566161.086245037,2016-10-18
350061.076647431,585570.693386642,2016-10-18
347889.954845526,578663.01515667,2016-10-19
350700.841992497,577166.522103032,2016-10-21
357956.656692708,557089.824447728,2016-10-22
353911.342398729,588120.402557083,2016-10-23
349801.697616172,588157.268052115,2016-10-23
357265.628711594,566998.005860944,2016-10-23
348598.297466816,584058.919687124,2016-10-23
354745.836131253,581409.87363343,2016-10-24
359618.663971946,564627.245175272,2016-10-25
349777.596052649,574055.060938658,2016-10-26
355076.524877482,576717.145606079,2016-10-27
359002.696959113,558944.275003652,2016-10-28
351174.196728659,581556.466616175,2016-10-28
351077.561714951,566898.034636334,2016-10-28
356730.403728454,557490.988891186,2016-10-28
362127.197915364,561852.718275295,2016-10-28
351229.017945851,583507.898007093,2016-10-29
351204.633354031,583507.278138026,2016-10-29
351161.667973702,582629.695931269,2016-10-29
351158.358975676,582743.746447399,2016-10-29
351271.741481421,583438.672587995,2016-10-29
346439.133194617,584276.861482535,2016-10-29
355777.934678098,560461.921894419,2016-10-31
355057.64280321,573935.015582511,2016-11-01
356239.69770418,577822.099495345,2016-11-01
352181.852250754,574953.057535674,2016-11-01
352193.759101719,567592.968801991,2016-11-02
351652.430797744,575770.485980738,2016-11-02
353765.886119578,565668.503590732,2016-11-03
351619.235480186,577315.511360602,2016-11-03
347397.40870819,580888.751387698,2016-11-04
352675.016111323,569573.600847391,2016-11-07
351604.888654324,563058.72041264,2016-11-09
356387.198321383,566127.204082583,2016-11-10
358868.235513521,556705.493910414,2016-11-10
346201.026726303,582253.871396428,2016-11-10
354164.585818877,580336.434194371,2016-11-12
351287.555082275,566903.869489521,2016-11-12
360592.252098311,553983.897419853,2016-11-14
355428.309093278,567561.555349117,2016-11-14
351385.078896805,587566.623892731,2016-11-15
357097.103652974,569774.18268629,2016-11-18
346553.089529697,581374.904529694,2016-11-18
355473.394971148,569764.945224998,2016-11-19
351329.345670107,566398.78952273,2016-11-19
351128.13165261,576295.642349986,2016-11-21
351666.163017986,582301.448039864,2016-11-22
358868.873132277,578207.664543349,2016-11-23
364308.988227395,558905.605691655,2016-11-23
362208.015207444,564273.074606005,2016-11-23
346014.794235193,587938.4560503,2016-11-23
351480.782895029,567921.572804706,2016-11-25
359050.528248943,557239.808556152,2016-11-25
358115.146926176,569383.743702394,2016-11-25
349064.370426439,580511.39502233,2016-11-26
356577.089294687,570019.51895963,2016-11-28
364814.05754813,564568.781179306,2016-11-29
356577.089294687,570019.51895963,2016-12-01
348358.136455248,585062.62184074,2016-12-01
348431.864101194,585404.01303133,2016-12-01
348375.836488829,585569.46667288,2016-12-01
358967.940256909,560123.254077782,2016-12-01
356025.371082865,565914.764926681,2016-12-02
351917.306390321,567731.351943966,2016-12-02
356025.371082865,565914.764926681,2016-12-03
359040.446935272,557999.131432234,2016-12-03
343454.547004919,585790.485332974,2016-12-03
351085.516111072,581183.17289172,2016-12-04
363961.460825184,565824.485980804,2016-12-04
366829.381415846,559091.161153351,2016-12-06
360707.753373771,564534.879185032,2016-12-06
348578.517812013,585169.312255715,2016-12-07
358657.067091867,557122.508416628,2016-12-07
356733.124077167,564325.547889958,2016-12-07
355717.888068609,564541.273425341,2016-12-09
361379.552897064,569325.511492465,2016-12-09
352069.086381829,575359.320307767,2016-12-09
356245.494985762,588621.467207142,2016-12-09
365266.011664798,555938.337968964,2016-12-12
348462.668715757,581112.073707421,2016-12-12
351395.777142393,580978.029028826,2016-12-15
352488.784630783,576143.583020082,2016-12-15
352133.421338189,567738.034020485,2016-12-16
347890.589270564,580593.040248215,2016-12-18
350165.884542386,576800.413489236,2016-12-18
355321.025655733,567941.374045905,2016-12-20
351394.278924154,564374.297086221,2016-12-20
350627.366767671,576277.073900624,2016-12-21
351396.711471127,558003.695269722,2016-12-24
350485.062112011,566588.711485416,2016-12-25
352428.124183399,578169.58210047,2016-12-25
355203.965951277,564881.839455726,2016-12-28
350326.26795346,568675.309329034,2016-12-28
346786.304631474,581848.16499407,2016-12-29
